tmdb_id,title,release_date,budget,runtime,tmdb_popularity,tmdb_vote_count,tmdb_vote_average,is_sequel,director_name,director_popularity,lead_actor_name,lead_actor_popularity,genres,production_studios,mpaa_rating,release_month,is_holiday_release
292483,Not Cool,2014-09-23,800000,93,2.2507,104,3.288,0,Shane Dawson,0.4402,Shane Dawson,0.4402,Comedy|Romance,Steeltown Entertainment|Point Park University|Shaderville,R,9,0
282297,Cowspiracy: The Sustainability Secret,2014-07-01,117,90,2.2627,505,7.626,0,Keegan Kuhn,0.7658,Kip Andersen,0.0388,Documentary,First Spark Media|A.U.M. Films & Media,NR,7,0
199575,These Final Hours,2014-07-31,2500000,87,2.5333,589,6.465,0,Zak Hilditch,0.5159,Nathan Phillips,0.3434,Science Fiction|Drama|Thriller,8th In Line|XYZ Films,NR,7,0
218043,Left Behind,2014-10-03,16000000,110,2.9755,1358,4.3,1,Vic Armstrong,0.3536,Nicolas Cage,6.3482,Thriller|Action|Science Fiction,Stoney Lake Entertainment,PG-13,10,0
184346,Deliver Us from Evil,2014-07-01,30000000,118,1.7157,2152,6.3,0,Scott Derrickson,1.3249,Eric Bana,3.4119,Thriller|Crime|Horror,LStar Capital|Screen Gems|Jerry Bruckheimer Films,R,7,0
284293,Still Alice,2014-12-05,5000000,100,2.1147,3187,7.471,0,Richard Glatzer,0.436,Julianne Moore,5.586,Drama,Shriver Films|Killer Films|Big Indie Pictures|BSM Studio|Lutzus-Brown,PG-13,12,1
198185,Million Dollar Arm,2014-05-09,25000000,124,2.0458,649,6.721,0,Craig Gillespie,1.0897,Jon Hamm,4.2569,Drama,Walt Disney Pictures|Roth Films|Mayhem Pictures,PG,5,0
145220,Muppets Most Wanted,2014-03-20,50000000,107,2.4296,875,6.3,1,James Bobin,0.7809,Ricky Gervais,1.9747,Comedy|Adventure|Crime|Family,Walt Disney Pictures|Mandeville Films|The Muppets Studio,PG,3,0
222887,The Last Showing,2014-08-22,2000000,89,2.0536,53,5.2,0,Phil Hawkins,0.3114,Robert Englund,1.802,Thriller,The Philm Company|Little Fish Films,NR,8,0
226486,Tammy,2014-07-02,20000000,97,1.9701,1253,5.344,0,Ben Falcone,1.1077,Melissa McCarthy,2.007,Comedy,Gary Sanchez Productions|New Line Cinema|On the Day,R,7,0
157849,A Most Wanted Man,2014-07-25,15000000,121,1.9336,1426,6.5,0,Anton Corbijn,0.3361,Philip Seymour Hoffman,3.498,Thriller,Amusement Park Films|Demarest Films|FilmNation Entertainment|Senator Film|The Ink Factory|Film4 Productions|Potboiler Productions|MEDIA Programme of the European Union|Roadside Attractions|Lionsgate,R,7,0
227783,The Nut Job,2014-01-17,42000000,85,2.1573,1007,5.9,1,Peter Lepeniotis,0.2333,Will Arnett,1.614,Animation|Comedy|Family|Adventure,Open Road Films|GulfStream Pictures|Redrover|ToonBox Entertainment,PG,1,0
203739,Vampire Academy,2014-02-07,30000000,104,1.9971,1789,6.3,0,Mark Waters,0.531,Zoey Deutch,4.642,Comedy|Action|Fantasy,Montford / Murphy Productions|Preger Entertainment,PG-13,2,0
227348,Paranormal Activity: The Marked Ones,2014-01-01,5000000,84,2.0021,1494,5.4,1,Christopher Landon,0.9686,Andrew Jacobs,0.5049,Horror|Thriller,Blumhouse Productions|Solana Films|Room 101,R,1,0
168530,Ride Along,2014-01-07,25000000,99,1.9521,2340,6.26,1,Tim Story,1.0149,Ice Cube,1.8692,Action|Comedy,Rainforest Entertainment|Universal Pictures|Relativity Media|Cube Vision,PG-13,1,0
255268,Bad Ass 2: Bad Asses,2014-04-08,5500000,91,1.4997,210,6.137,1,Craig Moss,0.241,Danny Trejo,3.2121,Action,Sense and Sensibility Ventures|Silver Nitrate,R,4,0
286521,5 Flights Up,2014-05-10,6000000,92,1.89,319,6.006,0,Richard Loncraine,0.215,Morgan Freeman,9.2254,Drama,Revelations Entertainment|Lascaux Films|Latitude Productions,PG-13,5,0
222899,About Last Night,2014-02-14,12500000,100,1.9124,519,6.0,0,Steve Pink,0.5919,Kevin Hart,6.0233,Comedy|Romance,Olive Bridge Entertainment|Rainforest Entertainment|Screen Gems,R,2,0
273895,Selma,2014-12-25,20000000,128,1.3282,2272,7.385,0,Ava DuVernay,0.5243,David Oyelowo,1.0165,History|Drama,Plan B Entertainment|Cloud Eight Films|Ingenious Media|Harpo Films,PG-13,12,1
282813,The Pyramid,2014-12-04,6500000,89,1.5646,1120,5.312,0,Grégory Levasseur,0.7206,Ashley Grace,0.6014,Horror,Silvatar Media|Fox International Productions|Sahara Productions,R,12,1
230779,Cesar Chavez,2014-03-28,10000000,102,1.9419,64,6.2,0,Diego Luna,4.2889,Michael Peña,4.5233,Drama,Televisa|Canana|Participant|Dream Management|Mr. Mudd|Image Nation Abu Dhabi,PG-13,3,0
228194,The Hundred-Foot Journey,2014-08-06,22000000,122,1.6841,1491,7.284,0,Lasse Hallström,1.3838,Helen Mirren,4.6272,Drama|Comedy,Amblin Entertainment|Harpo Films|Participant|Image Nation Abu Dhabi|Reliance Entertainment|Touchstone Pictures|DreamWorks Pictures,PG,8,0
242095,The Signal,2014-03-15,4000000,97,1.3608,1769,6.0,0,William Eubank,0.6061,Brenton Thwaites,2.462,Thriller|Science Fiction,Signal Film Group|Low Spark Films|Automatik Entertainment|Focus Features,PG-13,3,0
188166,Blue Ruin,2014-04-25,420000,91,1.3571,1563,6.8,0,Jeremy Saulnier,0.3806,Macon Blair,1.2577,Crime|Thriller,Paradise City|filmscience|The Lab Of Madness|Neighborhood Watch,R,4,0
282296,My Old Lady,2014-09-09,5000000,107,1.8869,278,6.201,0,Israel Horovitz,0.1407,Maggie Smith,2.1997,Romance|Comedy|Drama,Deux Chevaux Films|Cohen Media Group|BBC Film|Krasnoff / Foster Entertainment|Protagonist Pictures,PG-13,9,0
146229,Kristy,2014-08-07,6900000,86,1.4825,434,6.06,0,Olly Blackburn,0.1588,Haley Bennett,5.579,Thriller|Horror,Dimension Films|Electric City Entertainment|David Kirschner Productions|La Sienega Productions,NR,8,0
242083,Hits,2014-01-21,1000000,96,1.4072,50,4.9,0,David Cross,1.4311,Meredith Hagner,1.1771,Drama|Comedy,Brooks Media|Honora Productions,NR,1,0
282728,A Fairly Odd Summer,2014-08-02,5000000,66,1.6451,79,5.646,1,Savage Steve Holland,0.3609,Drake Bell,0.833,Fantasy|Comedy|Animation|Family|TV Movie,Pacific Bay Entertainment Canada|Pacific Bay Entertainment|Nickelodeon Productions,G,8,0
157847,Joe,2014-04-11,4000000,118,1.2286,984,6.5,0,David Gordon Green,0.4867,Nicolas Cage,6.3482,Drama,Rough House Pictures|Worldview Entertainment|Dreambridge Films|Muskat Filmed Properties|Lionsgate,R,4,0
256561,Free to Play,2014-03-19,150000,75,1.1476,151,6.9,0,Unknown,0.0,Benedict Lim,0.0214,Documentary,Valve,NR,3,0
203834,Jessabelle,2014-11-07,1000000,90,1.3223,830,5.423,0,Kevin Greutert,0.8303,Sarah Snook,3.9843,Thriller|Horror,Principato-Young Entertainment|Lionsgate|Blumhouse Productions,PG-13,11,1
294690,Saints and Soldiers: The Void,2014-08-15,780000,96,1.5716,74,5.1,1,Ryan Little,0.4769,Adam Gregory,0.392,War,Koan|Go Films,PG-13,8,0
157829,The Disappearance of Eleanor Rigby: Them,2014-05-14,3000000,119,0.8155,302,6.2,1,Ned Benson,0.3016,Jessica Chastain,5.6098,Drama,Myriad Pictures|Unison Films|Kim and Jim Productions|Division Films|Dreambridge Films,R,5,0
151368,Open Windows,2014-07-04,4000000,101,0.708,461,5.1,0,Nacho Vigalondo,0.1692,Elijah Wood,3.374,Thriller|Action|Crime,Wild Bunch|Sayaka Producciones|Apaches Films|La Panda|Atresmedia|SpectreVision,R,7,0
270654,Parts Per Billion,2014-03-25,1300000,98,0.7602,65,4.3,0,Brian Horiuchi,0.4421,Josh Hartnett,3.5761,Science Fiction,XYZ Films|Benaroya Pictures|Miscellaneous Entertainment|PalmStar Media|Traverse Media,R,3,0
193612,The Quiet Ones,2014-04-25,200000,98,0.824,667,5.104,0,John Pogue,0.4798,Jared Harris,2.6632,Horror,Hammer Film Productions|Exclusive Media|Travelling Picture Show Company,PG-13,4,0
244783,Song One,2014-01-20,6000000,86,0.6269,241,5.72,0,Kate Barker-Froyland,0.0143,Anne Hathaway,18.1883,Drama,Worldview Entertainment|Marc Platt Productions|Clinica Estetico|Playa,PG-13,1,0
242166,Red Sky,2014-03-12,25000000,100,0.565,70,4.379,0,Mario Van Peebles,0.6699,Mario Van Peebles,0.6699,Action|Thriller,MVP Films|Aldamisa Entertainment|Invest Capital Film Group|Live Screen Pictures,PG-13,3,0
254023,The Humbling,2014-12-31,2000000,112,0.6428,151,5.1,0,Barry Levinson,0.9426,Al Pacino,3.8854,Drama|Comedy,Hammerton Productions|AMBI Group|Iervolino Entertainment,R,12,1
250230,The Cut,2014-10-16,16000000,138,0.6998,99,5.9,0,Fatih Akin,0.9886,Tahar Rahim,2.1559,History|Drama,Pyramide Productions|Corazón International|Dorje Film|Kasbah-Film Tanger|International Traders|Jordan Films|Bombero International|Mars Media Entertainment|Pandora Film,NR,10,0
239568,Search Party,2014-10-30,20000000,93,0.5011,194,5.335,0,Scot Armstrong,0.1602,Adam Pally,1.0598,Comedy,Gold Circle Films|American Work|Original Film|Mandate International,R,10,0
177047,Decoding Annie Parker,2014-05-02,2000000,91,0.5885,85,6.0,0,Steven Bernstein,0.1644,Samantha Morton,2.2548,Drama,Unified Pictures|Media House Capital|Decoding Annie Parker|Ozymandias Productions,R,5,0
244562,Jamie Marks Is Dead,2014-07-28,2200000,101,0.6678,109,5.5,0,Carter Smith,0.728,Noah Silver,0.5215,Drama|Thriller,Mountaintop Productions|Verisimilitude,NR,7,0
308259,RE,2014-01-01,615844,76,0.2759,77,6.4,0,Andreas Lindergård,0.0357,Jenny Lampa,0.1926,Drama|Horror,,NR,1,0
174323,G.B.F.,2014-01-17,3200000,93,0.1838,399,5.944,0,Darren Stein,0.8613,Michael J. Willett,0.4126,Comedy|Drama,School Pictures|Parting Shots Media|Logolite Entertainment|ShadowCatcher Entertainment|Steakhaus Productions,R,1,0
150689,Cinderella,2015-03-06,95000000,105,16.5596,7254,6.827,0,Kenneth Branagh,2.7277,Lily James,4.4731,Romance|Fantasy|Family|Drama,Walt Disney Pictures|Genre Films|Beagle Pug Films|Allison Shearmur Productions,PG,3,0
216015,Fifty Shades of Grey,2015-02-11,40000000,125,17.2962,12170,5.879,1,Sam Taylor-Johnson,0.524,Dakota Johnson,9.3955,Drama|Romance|Thriller,Universal Pictures|Focus Features|Michael De Luca Productions|Trigger Street Productions,R,2,0
158852,Tomorrowland,2015-05-19,190000000,130,15.5488,7205,6.287,0,Brad Bird,1.4167,Britt Robertson,2.9756,Adventure|Family|Mystery|Science Fiction,Walt Disney Pictures|A113,PG,5,0
150540,Inside Out,2015-06-17,175000000,95,13.9558,22939,7.91,1,Pete Docter,1.348,Amy Poehler,1.6278,Animation|Family|Adventure|Drama|Comedy,Pixar,PG,6,0
76757,Jupiter Ascending,2015-02-04,176000000,127,10.1919,6937,5.459,0,Lilly Wachowski,0.7741,Channing Tatum,4.8758,Science Fiction|Fantasy|Action,Warner Bros. Pictures|Village Roadshow Pictures|RatPac Entertainment|Anarchos Productions,PG-13,2,0
99861,Avengers: Age of Ultron,2015-04-22,235000000,141,12.113,23868,7.271,1,Joss Whedon,0.8249,Robert Downey Jr.,7.311,Action|Adventure|Science Fiction,Marvel Studios,PG-13,4,0
76341,Mad Max: Fury Road,2015-05-13,150000000,121,12.3857,23528,7.627,1,George Miller,1.2448,Tom Hardy,10.2616,Action|Adventure|Science Fiction,Warner Bros. Pictures|Village Roadshow Pictures|Kennedy Miller Mitchell|RatPac Entertainment,R,5,0
312221,Creed,2015-11-25,37000000,133,11.8736,7745,7.407,1,Ryan Coogler,2.021,Michael B. Jordan,3.9987,Drama|Action,Metro-Goldwyn-Mayer|New Line Cinema|Chartoff-Winkler Productions,PG-13,11,1
257344,Pixels,2015-07-16,88000000,106,11.8971,7836,5.761,0,Chris Columbus,2.1327,Adam Sandler,4.1529,Action|Comedy|Science Fiction|Fantasy,Columbia Pictures|Happy Madison Productions|1492 Pictures|LStar Capital|China Film Group Corporation|Film Croppers Entertainment|Prime Focus,PG-13,7,0
135397,Jurassic World,2015-06-06,150000000,124,10.3255,21115,6.7,1,Colin Trevorrow,1.0545,Chris Pratt,5.0185,Action|Adventure|Science Fiction|Thriller,Amblin Entertainment|Universal Pictures|Legendary Pictures,PG-13,6,0
286217,The Martian,2015-09-30,108000000,141,10.0847,20609,7.691,0,Ridley Scott,2.3966,Matt Damon,15.403,Drama|Adventure|Science Fiction,Genre Films|TSG Entertainment|20th Century Fox|Scott Free Productions,PG-13,9,0
214756,Ted 2,2015-06-25,68000000,115,10.3763,7795,6.316,1,Seth MacFarlane,2.6158,Mark Wahlberg,13.7743,Comedy|Fantasy,Smart Entertainment|Universal Pictures|Fuzzy Door Productions|Bluegrass Films|MRC,R,6,0
334074,Survivor,2015-05-21,20000000,96,8.2066,1044,5.7,0,James McTeigue,0.5862,Milla Jovovich,5.8775,Action|Crime|Mystery|Thriller,Nu Image|Chartoff-Winkler Productions|Millennium Media,PG-13,5,0
273481,Sicario,2015-09-17,30000000,122,9.392,9191,7.415,1,Denis Villeneuve,2.2494,Emily Blunt,19.2777,Action|Crime|Thriller,Lionsgate|Black Label Media|Thunder Road,R,9,0
273477,Scouts Guide to the Zombie Apocalypse,2015-10-23,15000000,93,9.3274,2042,6.556,0,Christopher Landon,0.9686,Tye Sheridan,1.7145,Comedy|Horror,Broken Road Productions|Brucks Entertainment|Oops Doughnuts Productions,R,10,0
140607,Star Wars: The Force Awakens,2015-12-15,245000000,136,9.8083,20093,7.255,1,J.J. Abrams,1.4739,Harrison Ford,6.6538,Adventure|Action|Science Fiction,Lucasfilm Ltd.|Bad Robot,PG-13,12,1
298312,The Visit,2015-09-10,5000000,94,9.807,4986,6.324,0,M. Night Shyamalan,2.3284,Olivia DeJonge,1.1087,Horror|Thriller,Blumhouse Productions|Blinding Edge Pictures,PG-13,9,0
274479,Joy,2015-12-24,60000000,124,9.3183,4208,6.551,0,David O. Russell,0.5148,Jennifer Lawrence,5.6721,Drama|Comedy,Fox 2000 Pictures|Annapurna Pictures|Davis Entertainment|10 by 10 Entertainment|TSG Entertainment,PG-13,12,1
307081,Southpaw,2015-03-24,30000000,123,10.4403,5662,7.363,0,Antoine Fuqua,0.6658,Jake Gyllenhaal,7.9386,Action|Drama,Fuqua Films|Escape Artists|Wanda Pictures|The Weinstein Company|Riche Productions,R,3,0
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,160000000,137,9.0987,13033,6.9,1,Francis Lawrence,1.872,Jennifer Lawrence,5.6721,Action|Adventure|Science Fiction,Lionsgate|Color Force|Studio Babelsberg,PG-13,11,1
243938,Hot Tub Time Machine 2,2015-02-20,36000000,93,12.0267,974,5.2,1,Steve Pink,0.5919,Rob Corddry,1.0182,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer,R,2,0
270303,It Follows,2015-02-04,2300000,101,8.5644,6699,6.59,1,David Robert Mitchell,0.8324,Maika Monroe,2.5424,Horror|Mystery,Two Flints|Northern Lights Films|Animal Kingdom,R,2,0
293863,The Age of Adaline,2015-04-16,25000000,112,8.3526,6936,7.478,0,Lee Toland Krieger,0.1722,Blake Lively,3.3428,Romance|Fantasy|Drama,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate,PG-13,4,0
361042,The Hollow,2015-10-24,2000000,90,8.1358,91,4.753,1,Sheldon Wilson,0.1171,Stephanie Hunt,0.5867,Horror|TV Movie,Sonar Entertainment|Lighthouse Pictures,NR,10,0
87101,Terminator Genisys,2015-06-23,155000000,126,8.0306,8735,5.946,1,Alan Taylor,0.6197,Emilia Clarke,6.7421,Science Fiction|Action|Thriller|Adventure,Paramount Pictures|Skydance Media,PG-13,6,0
318846,The Big Short,2015-12-11,28000000,131,8.2257,9501,7.358,0,Adam McKay,1.2573,Steve Carell,4.2116,Comedy|Drama,Paramount Pictures|Regency Enterprises|Plan B Entertainment,R,12,1
281957,The Revenant,2015-12-25,135000000,157,8.4229,18804,7.538,0,Alejandro González Iñárritu,1.1616,Leonardo DiCaprio,7.7581,Western|Drama|Adventure,Monarchy Enterprises S.a.r.l.|Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures|Hong Kong Alpha Motion Pictures Co.|M Productions|RatPac Entertainment,R,12,1
168259,Furious 7,2015-04-01,190000000,139,8.5784,11025,7.223,1,James Wan,1.9086,Vin Diesel,9.8318,Action|Crime|Thriller,Original Film|One Race|Universal Pictures,PG-13,4,0
203801,The Man from U.N.C.L.E.,2015-08-13,75000000,116,8.9316,6633,7.1,0,Guy Ritchie,2.8818,Henry Cavill,7.6605,Comedy|Action|Adventure,Wigram Productions|Davis Entertainment|RatPac Entertainment|Warner Bros. Pictures,PG-13,8,0
273248,The Hateful Eight,2015-12-25,44000000,188,7.7469,14826,7.756,0,Quentin Tarantino,3.8346,Samuel L. Jackson,9.6371,Drama|Mystery|Western,The Weinstein Company|Double Feature Films|FilmColony,R,12,1
105864,The Good Dinosaur,2015-11-14,175000000,93,7.9117,5837,6.739,0,Peter Sohn,0.6663,Frances McDormand,2.4503,Adventure|Animation|Family,Pixar,PG,11,1
241765,The Outsider,2015-06-21,4000000,94,7.3921,67,4.44,0,Brian A. Miller,0.334,Jason Patric,1.6248,Action|Crime|Drama|Mystery|Thriller,Hollywood Media Bridge|Zero Gravity Management|Premiere Entertainment Group,NR,6,0
283445,Sinister 2,2015-08-19,10000000,97,7.4219,2227,5.883,1,Ciarán Foy,0.5717,James Ransone,1.2374,Horror,Tank Caterpillar|Blumhouse Productions|Automatik Entertainment|Entertainment One|IM Global|Steady Aim|Gramercy Pictures,R,8,0
257211,The Intern,2015-09-23,35000000,121,7.3748,7080,7.226,0,Nancy Meyers,0.8855,Robert De Niro,6.5125,Comedy,Warner Bros. Pictures|RatPac Entertainment|Waverly Films,PG-13,9,0
205775,In the Heart of the Sea,2015-12-03,100000000,122,7.032,4249,6.8,0,Ron Howard,2.9724,Chris Hemsworth,7.7826,Thriller|Drama|Adventure|Action|History,"Imagine Entertainment|Spring Creek Pictures|Roth Films|Kjam Media|Cott Productions|Surf Film|Enelmar Productions, A.I.E.|Warner Bros. Pictures|Village Roadshow Pictures",PG-13,12,1
332356,Killing Jesus,2015-04-05,12000000,132,7.5581,99,6.298,0,Christopher Menaul,0.4906,Haaz Sleiman,0.7441,TV Movie|Drama|Fantasy,Dune Films|Scott Free Productions,NR,4,0
228165,The SpongeBob Movie: Sponge Out of Water,2015-01-28,74000000,93,6.7561,2453,6.092,1,Paul Tibbitt,0.169,Tom Kenny,1.835,Family|Comedy|Adventure|Animation|Fantasy,Paramount Animation|Paramount Pictures|Nickelodeon Movies|United Plankton Pictures|Rough Draft Studios|Disruption Entertainment,PG,1,0
159824,Hotel Transylvania 2,2015-09-21,80000000,89,7.8874,5975,6.8,1,Genndy Tartakovsky,0.5195,Adam Sandler,4.1529,Animation|Comedy|Family|Fantasy,Columbia Pictures|Sony Pictures Animation|MRC|Sony Pictures Releasing,PG,9,0
238713,Spy,2015-05-06,65000000,120,7.6941,6236,6.8,0,Paul Feig,0.9215,Melissa McCarthy,2.007,Action|Comedy|Crime,Chernin Entertainment|Feigco Entertainment|TSG Entertainment|20th Century Fox,R,5,0
188222,Entourage,2015-06-03,30000000,104,7.1466,1071,6.3,0,Doug Ellin,0.4564,Kevin Connolly,1.1087,Comedy|Drama,Closest to the Hole Productions|RatPac Entertainment|Leverage Entertainment,R,6,0
261392,American Ultra,2015-08-19,28000000,96,6.7127,2880,6.09,0,Nima Nourizadeh,0.5227,Jesse Eisenberg,4.9929,Action|Comedy,Merced Media Partners|Lionsgate|The Bridge Finance Company|Circle of Confusion|FilmNation Entertainment|Likely Story|PalmStar Media,R,8,0
254128,San Andreas,2015-05-27,110000000,114,6.6941,8827,6.244,0,Brad Peyton,0.3599,Dwayne Johnson,5.6007,Action|Drama|Thriller,New Line Cinema|Village Roadshow Pictures|Flynn Picture Company|Warner Bros. Pictures,PG-13,5,0
230179,Big Game,2015-03-19,8500000,90,6.7153,1195,5.5,0,Jalmari Helander,0.8415,Samuel L. Jackson,9.6371,Action|Adventure|Thriller,Bavaria Film Partners|Subzero Film Entertainment|Altitude Film Entertainment|VisionPlus Fund I|Ketchup Entertainment|Waterstone Entertainment|Head Gear Films|Metrol Technology|Film House Germany|Egoli Tossell Film,PG-13,3,0
287424,Maggie,2015-05-08,4000000,95,7.3473,1643,5.4,0,Henry Hobson,0.0623,Arnold Schwarzenegger,3.2463,Horror|Drama|Science Fiction,Sly Predator|Lionsgate|Grindstone Entertainment Group|Lotus Entertainment|Silver Reel|Gold Star Films|Matt Baer Films|Vertigo Films,PG-13,5,0
294254,Maze Runner: The Scorch Trials,2015-09-09,61000000,131,6.9609,10771,6.7,1,Wes Ball,1.1809,Dylan O'Brien,6.1271,Science Fiction|Action|Thriller|Adventure,Temple Hill Entertainment|The Gotham Group|TSG Entertainment|20th Century Fox,PG-13,9,0
257091,Get Hard,2015-03-26,40000000,100,7.153,2811,6.024,0,Etan Cohen,0.982,Will Ferrell,2.198,Comedy,Gary Sanchez Productions|RatPac Entertainment,R,3,0
354110,Forsaken,2015-09-16,11000000,90,7.2947,367,6.2,0,Jon Cassar,0.3104,Demi Moore,5.0484,Western|Action|Drama,Moving Pictures Media|Minds Eye Entertainment|Panacea Entertainment|FilmWest Productions|Rollercoaster Films|Vortex Words + Pictures,R,9,0
102899,Ant-Man,2015-07-14,130000000,117,7.3297,20435,7.067,1,Peyton Reed,0.5581,Paul Rudd,3.0344,Science Fiction|Action|Adventure,Marvel Studios,PG-13,7,0
274167,Daddy's Home,2015-12-25,50000000,96,6.8151,3330,6.294,1,Sean Anders,1.0064,Will Ferrell,2.198,Comedy,Paramount Pictures|Gary Sanchez Productions|Red Granite Pictures,PG-13,12,1
250124,The Diary of a Teenage Girl,2015-08-07,2000000,102,5.9687,769,6.6,0,Marielle Heller,0.7801,Bel Powley,1.4541,Drama|Romance|Comedy,Archer Gray|Cold Iron Pictures|Caviar,R,8,0
181283,Child 44,2015-03-15,50000000,137,6.7188,1736,6.281,0,Daniel Espinosa,0.2069,Tom Hardy,10.2616,Crime|Thriller,Summit Entertainment|Worldview Entertainment|Lionsgate|Scott Free Productions,R,3,0
287948,The Transporter Refueled,2015-09-02,25000000,95,6.1766,1548,5.5,0,Camille Delamarre,0.6306,Ed Skrein,2.8936,Action|Thriller|Crime,EuropaCorp|TF1 Films Production|Fundamental Films|Canal+|OCS|TF1|TMC|Belga Films|Belga Productions,PG-13,9,0
346808,Momentum,2015-10-15,20000000,96,6.5714,557,5.648,0,Stephen S. Campanelli,0.5298,Olga Kurylenko,4.5424,Action|Crime|Thriller,Thaba Media|UFA|Azari Media,NR,10,0
192141,No Escape,2015-08-26,5000000,103,6.8317,2640,6.947,0,John Erick Dowdle,0.6901,Owen Wilson,4.1783,Thriller|Action,Living Films|Bold Films|Brothers Dowdle Productions,R,8,0
177677,Mission: Impossible - Rogue Nation,2015-07-28,150000000,131,6.6805,9394,7.218,1,Christopher McQuarrie,0.7084,Tom Cruise,8.76,Action|Adventure,Paramount Pictures|Bad Robot|Odin|Skydance Media,PG-13,7,0
263472,Knock Knock,2015-06-26,10000000,99,6.2526,3377,5.391,0,Eli Roth,1.505,Keanu Reeves,11.5062,Horror|Thriller,Sobras International Pictures|UFA|Black Bear Pictures|Camp Grey|Elevated Films|Movie Trailer House|Dragonfly Entertainment|Voltage Pictures,R,6,0
306819,The Danish Girl,2015-11-27,15000000,119,6.2909,5869,7.556,0,Tom Hooper,0.4419,Eddie Redmayne,4.3591,Drama,Pretty Pictures|Working Title Films|Artémis Productions|Shelter Productions|Senator Global Productions|ReVision Pictures|Working Title Films,R,11,1
228161,Home,2015-03-18,135000000,94,7.1006,4128,6.791,0,Tim Johnson,0.1442,Jim Parsons,1.7525,Fantasy|Comedy|Animation|Science Fiction|Family,DreamWorks Animation,PG,3,0
280996,Mr. Holmes,2015-06-19,11000000,104,6.4755,1917,6.48,0,Bill Condon,1.0483,Ian McKellen,3.9915,Drama|Crime|Family|Mystery,FilmNation Entertainment|BBC Film|See-Saw Films|Archer Gray|AI Film|Miramax,PG,6,0
308504,Last Knights,2015-04-03,40000000,115,5.7097,1117,6.4,0,Kazuaki Kiriya,0.4525,Clive Owen,2.9839,Action|Adventure,Luka Productions|Route One Entertainment|Sovik Global Contents Fund|DMM.com|Union Investment Partners|CJ Entertainment|Channel A|Czech Anglo Pictures|Lotte Entertainment|Maeil Broadcasting Network|Arclight Films|Lionsgate,R,4,0
293646,The 33,2015-08-06,25000000,120,6.3845,964,6.4,0,Patricia Riggen,0.338,Antonio Banderas,5.077,Drama|History,Phoenix Pictures,PG-13,8,0
325358,Superfast!,2015-03-05,20000000,99,6.506,483,5.1,0,Jason Friedberg,0.4102,Alex Ashbaugh,0.3731,Comedy|Action,The Safran Company|3 in the Box,PG-13,3,0
356149,Robert,2015-08-24,35000,90,6.648,170,4.265,1,Andrew Jones,0.9001,Suzie Frances Garton,0.419,Horror,North Bank Entertainment,NR,8,0
198184,Chappie,2015-03-04,49000000,120,6.8468,8240,6.785,0,Neill Blomkamp,0.5274,Sharlto Copley,2.0236,Crime|Action|Science Fiction,Columbia Pictures|MRC|LStar Capital|Genre Films|Sony Pictures Releasing,R,3,0
310121,I'll See You in My Dreams,2015-05-15,1000000,92,5.6073,180,6.306,0,Brett Haley,0.6634,Blythe Danner,1.549,Drama|Comedy,Jeff Rice Films|Two Flints|Northern Lights Films,PG-13,5,0
262500,Insurgent,2015-03-18,110000000,119,6.0564,10246,6.365,1,Robert Schwentke,0.7224,Shailene Woodley,4.1002,Action|Science Fiction|Thriller,Summit Entertainment|Red Wagon Entertainment|Mandeville Films,PG-13,3,0
317744,Careful What You Wish For,2015-05-06,8000000,91,5.757,418,6.1,0,Elizabeth Allen Rosenbaum,0.3966,Nick Jonas,0.7944,Drama|Thriller,Roberi Media|Troika Pictures|Merced Media Partners|Amasia Entertainment|Hyde Park Entertainment,R,5,0
241554,Run All Night,2015-03-11,50000000,114,6.1236,2893,6.427,1,Jaume Collet-Serra,0.7757,Liam Neeson,7.5562,Action|Crime|Thriller,RatPac Entertainment|Vertigo Entertainment|Energy Entertainment|Ombra Films|Warner Bros. Pictures,R,3,0
308084,Tangerine,2015-07-10,100000,87,5.9676,763,6.9,0,Sean Baker,1.2701,Kitana Kiki Rodriguez,0.122,Comedy|Drama,Through Films|Duplass Brothers Productions|Cre Film|Freestyle Picture Company,R,7,0
333348,Love the Coopers,2015-11-12,17000000,107,5.6966,837,6.0,0,Jessie Nelson,0.5023,Diane Keaton,3.8559,Comedy|Family|Drama,Imagine Entertainment|Groundswell Productions|CBS Films|Handwritten Films,PG-13,11,1
296098,Bridge of Spies,2015-10-15,40000000,141,6.5724,7090,7.236,0,Steven Spielberg,3.854,Tom Hanks,14.407,Thriller|Drama,TSG Entertainment|Amblin Entertainment|Studio Babelsberg|Fox 2000 Pictures|Marc Platt Productions|Participant|Reliance Entertainment|DreamWorks Pictures,PG-13,10,0
272693,The DUFF,2015-02-20,8500000,100,5.567,4424,6.766,0,Ari Sandel,0.4916,Mae Whitman,3.1552,Romance|Comedy,Wonderland Sound and Vision|CBS Films|Vast Entertainment,PG-13,2,0
354924,The Dead Room,2015-10-01,1000000,80,5.0035,123,5.008,0,Jason Stutter,0.4074,Jed Brophy,0.6809,Horror|Thriller,Centron Pictures,R,10,0
